a1,ex1,A3,660,heavy,0
a2,ex1,A13,780,heavy,0
a3,ex1,A16,900,heavy,0
a4,ex1,F41,1140,heavy,0
a5,ex1,A14,1260,heavy,0
a6,ex1,F60,1440,heavy,0
a7,ex2,B6,1620,medium,0
a8,ex2,B10,1680,medium,0
a9,ex1,E28,1800,heavy,0
a10,ex1,A10,1980,jet,0
a11,ex1,A5,2100,jet,0
a12,ex1,E26,2460,heavy,0
a13,ex1,E7,2580,heavy,0
a14,ex2,E2,3120,medium,0
a15,ex1,F58,3240,heavy,0
a16,ex1,E20,3360,heavy,0
a17,ex2,A19,3540,medium,0
d1,A21,ey2,120,medium,120
d2,200,ey1,240,heavy,120
d3,B9,ey1,300,heavy,120
d4,F33,ey1,420,heavy,120
d5,E11,ey2,480,medium,120
d6,E1,ey2,600,medium,120
d7,E3,ey1,660,heavy,120
d8,E10,ey1,1020,heavy,120
d9,F35,ey2,1140,medium,120
d10,F56,ey2,1260,medium,120
d11,B3,ey2,1320,medium,120
d12,E4,ey2,1440,medium,120
d13,B5,ey2,1500,medium,120
d14,F40,ey1,1560,heavy,120
d15,F42,ey2,1740,medium,120
d16,B4,ey2,1800,medium,120
d17,F32,ey2,1860,medium,120
d18,A1,ey2,2100,medium,120
d19,B7,ey1,2160,heavy,120
d20,A20,ey2,2340,medium,120
d21,E24,ey2,2400,medium,120
d22,A12,ey2,2520,medium,120
d23,B2,ey2,2580,medium,120
d24,F31,ey1,2700,heavy,120
d25,202,ey2,2760,medium,120
d26,B1,ey2,2880,medium,120
d27,203,ey1,2940,heavy,120
d28,A4,ey1,3060,heavy,120
d29,A2,ey1,3240,heavy,120
d30,A15,ey1,3480,heavy,120
